6;radar_station;2847.00;9.70;1535.00;1.73;0
6;rocket_site;2877.00;9.70;1538.00;0.74;0
6;nuclear_reactor;2894.00;10.05;1540.00;3.41;0
6;synthetic_refinery;2881.00;9.70;1538.00;0.14;0
7;industrial_complex;2873.00;9.50;1552.00;1.11;0
7;industrial_complex;2882.00;9.60;1560.00;3.78;0
7;industrial_complex;2872.00;9.50;1547.00;5.33;0
7;industrial_complex;2883.00;9.65;1555.00;3.17;0
7;industrial_complex;2882.00;9.60;1565.00;4.38;0
7;industrial_complex;2876.00;9.60;1555.00;1.12;0
7;arms_factory;2878.00;9.70;1562.00;5.24;0
7;arms_factory;2876.00;9.68;1558.00;0.16;0
7;arms_factory;2883.00;9.60;1558.00;4.29;0
7;arms_factory;2879.00;9.60;1568.00;5.84;0
7;arms_factory;2882.00;9.70;1574.00;2.22;0
7;arms_factory;2880.00;9.70;1566.00;4.89;0
7;dockyard;2872.00;9.50;1549.00;-2.03;0
7;air_base;2872.00;9.57;1554.00;4.29;0
7;naval_base;2860.00;9.50;1549.00;-2.03;8621
7;naval_base;2879.00;9.50;1572.00;-2.36;2775
7;naval_base;2883.00;9.50;1583.00;-2.94;2752
7;naval_base;2871.00;9.50;1558.00;-1.37;8621
7;naval_base;2871.00;9.50;1553.00;-1.47;8621
7;naval_base;2862.00;9.65;1544.00;-3.93;8621
7;bunker;2875.00;9.70;1559.00;3.34;0
7;bunker;2882.00;9.65;1568.00;1.18;0
7;bunker;2883.00;9.60;1562.00;3.85;0
7;bunker;2881.00;9.65;1554.00;0.23;0
7;bunker;2882.00;9.70;1572.00;1.79;0
7;bunker;2865.00;9.55;1548.00;5.91;0
7;bunker;2860.00;9.70;1544.00;0.84;0
7;coastal_bunker;2858.00;9.50;1545.00;-3.93;0
7;coastal_bunker;2865.00;9.50;1550.00;-2.03;0
7;coastal_bunker;2884.00;9.60;1577.00;-2.94;0
7;coastal_bunker;2873.00;9.55;1559.00;-2.16;0
7;coastal_bunker;2877.00;9.50;1565.00;-2.36;0
7;coastal_bunker;2870.00;9.50;1553.00;-1.47;0
7;anti_air_building;2880.00;9.68;1571.00;1.34;0
7;anti_air_building;2882.00;9.70;1575.00;5.47;0
7;anti_air_building;2880.00;9.70;1569.00;1.85;0
7;radar_station;2857.00;9.70;1543.00;2.38;0
7;rocket_site;2884.00;9.70;1554.00;6.08;0
7;nuclear_reactor;2883.00;9.60;1562.00;3.91;0
7;synthetic_refinery;2877.00;9.60;1557.00;5.47;0
8;industrial_complex;2904.00;10.85;1512.00;5.33;0
8;industrial_complex;2900.00;11.25;1514.00;3.17;0
8;industrial_complex;2903.00;10.95;1514.00;4.38;0
8;industrial_complex;2900.00;11.18;1513.00;1.12;0
8;industrial_complex;2900.00;11.60;1519.00;5.24;0
8;industrial_complex;2900.00;10.82;1508.00;0.16;0
8;arms_factory;2898.00;11.73;1516.00;4.29;0
8;arms_factory;2899.00;11.10;1511.00;5.84;0
8;arms_factory;2902.00;10.85;1509.00;2.22;0
8;arms_factory;2899.00;10.90;1510.00;4.89;0
8;arms_factory;2900.00;11.18;1513.00;2.73;0
8;arms_factory;2905.00;10.78;1511.00;4.29;0
8;air_base;2900.00;11.10;1512.00;0.67;0
8;bunker;2897.00;11.60;1514.00;3.34;0
8;anti_air_building;2899.00;11.40;1514.00;1.17;0
8;anti_air_building;2901.00;11.07;1514.00;2.74;0
8;anti_air_building;2899.00;11.60;1517.00;5.40;0
8;radar_station;2898.00;10.70;1506.00;0.02;0
8;rocket_site;2898.00;11.63;1515.00;3.34;0
8;nuclear_reactor;2902.00;10.88;1510.00;1.18;0
8;synthetic_refinery;2904.00;10.80;1510.00;3.85;0
9;industrial_complex;3027.00;12.05;1517.00;4.38;0
9;industrial_complex;3037.00;12.38;1508.00;1.12;0
9;industrial_complex;3038.00;11.43;1528.00;5.24;0
9;industrial_complex;3035.00;10.90;1521.00;0.16;0
9;industrial_complex;3050.00;12.57;1516.00;4.29;0
9;industrial_complex;3036.00;12.35;1507.00;5.84;0
9;arms_factory;3048.00;12.70;1512.00;2.22;0
9;arms_factory;3022.00;12.35;1509.00;4.89;0
9;arms_factory;3051.00;12.60;1515.00;2.73;0
9;arms_factory;3022.00;13.88;1504.00;4.29;0
9;arms_factory;3034.00;12.30;1513.00;0.67;0
9;arms_factory;3047.00;11.13;1529.00;3.34;0
9;air_base;3034.00;12.32;1501.00;1.17;0
9;bunker;3054.00;12.15;1519.00;2.74;0
9;bunker;3033.00;13.23;1498.00;5.40;0
9;bunker;3062.00;12.45;1519.00;3.24;0
9;bunker;3024.00;11.05;1524.00;3.34;0
9;bunker;3040.00;12.63;1510.00;1.18;0
9;bunker;3028.00;11.55;1519.00;3.85;0
9;bunker;3026.00;12.43;1513.00;0.23;0
9;bunker;3043.00;10.68;1522.00;1.79;0
9;bunker;3019.00;12.53;1514.00;5.91;0
9;bunker;3031.00;11.90;1505.00;0.84;0
9;bunker;3013.00;15.25;1507.00;4.96;0
9;bunker;3042.00;10.55;1530.00;1.70;0
9;bunker;3054.00;10.68;1525.00;2.90;0
9;bunker;3044.00;10.30;1528.00;0.74;0
9;anti_air_building;3042.00;10.40;1525.00;3.41;0
9;anti_air_building;3037.00;11.13;1524.00;0.14;0
9;anti_air_building;3054.00;11.20;1522.00;1.34;0
9;radar_station;3008.00;13.55;1508.00;3.14;0
9;rocket_site;3031.00;11.90;1508.00;1.85;0
9;nuclear_reactor;3042.00;10.43;1527.00;3.41;0
9;synthetic_refinery;3036.00;10.95;1523.00;6.08;0
10;industrial_complex;3133.00;9.80;1564.00;5.24;0
10;industrial_complex;3129.00;9.82;1565.00;0.16;0
10;industrial_complex;3130.00;9.80;1566.00;4.29;0
10;industrial_complex;3130.00;9.80;1557.00;5.84;0
10;industrial_complex;3133.00;9.80;1557.00;2.22;0
10;industrial_complex;3132.00;9.80;1558.00;4.89;0
10;arms_factory;3135.00;9.80;1558.00;2.73;0
10;arms_factory;3131.00;9.80;1559.00;4.29;0
10;arms_factory;3134.00;9.80;1559.00;0.67;0
10;arms_factory;3130.00;9.80;1560.00;3.34;0
10;arms_factory;3133.00;9.80;1560.00;1.17;0
10;arms_factory;3128.00;9.88;1561.00;2.74;0
10;air_base;3131.00;9.80;1561.00;5.40;0
10;bunker;3135.00;9.80;1561.00;3.24;0
10;anti_air_building;3130.00;9.80;1562.00;3.34;0
10;anti_air_building;3133.00;9.80;1562.00;1.18;0
10;anti_air_building;3128.00;9.90;1563.00;3.85;0
10;radar_station;3127.00;9.90;1559.00;3.67;0
10;rocket_site;3128.00;9.90;1564.00;1.79;0
10;nuclear_reactor;3131.00;9.80;1564.00;5.91;0
10;synthetic_refinery;3128.00;9.85;1565.00;0.84;0
11;industrial_complex;3210.00;10.50;1630.00;4.29;0
11;industrial_complex;3192.00;10.32;1618.00;5.84;0
11;industrial_complex;3196.00;10.38;1643.00;2.22;0
11;industrial_complex;3210.00;10.40;1640.00;4.89;0
11;industrial_complex;3190.00;10.30;1633.00;2.73;0
11;industrial_complex;3183.00;9.98;1631.00;4.29;0
11;arms_factory;3201.00;9.80;1633.00;0.67;0
11;arms_factory;3201.00;10.30;1625.00;3.34;0
11;arms_factory;3195.00;10.30;1649.00;1.17;0
11;arms_factory;3186.00;9.90;1617.00;2.74;0
11;arms_factory;3184.00;9.98;1609.00;5.40;0
11;arms_factory;3195.00;10.23;1630.00;3.24;0
11;air_base;3191.00;10.40;1629.00;3.34;0
11;bunker;3183.00;9.70;1620.00;1.18;0
11;bunker;3197.00;10.03;1628.00;3.85;0
11;bunker;3211.00;10.50;1630.00;0.23;0
11;bunker;3187.00;9.80;1607.00;1.79;0
11;bunker;3202.00;10.40;1645.00;5.91;0
11;bunker;3204.00;9.93;1630.00;0.84;0
11;bunker;3194.00;10.30;1645.00;4.96;0
11;bunker;3187.00;10.30;1633.00;1.70;0
11;bunker;3193.00;10.40;1630.00;2.90;0
11;anti_air_building;3195.00;10.15;1631.00;0.74;0
11;anti_air_building;3195.00;10.40;1642.00;3.41;0
11;anti_air_building;3212.00;10.45;1638.00;0.14;0
11;radar_station;3182.00;9.90;1605.00;0.20;0
11;rocket_site;3180.00;9.70;1630.00;5.47;0
11;nuclear_reactor;3185.00;9.85;1615.00;1.85;0
11;synthetic_refinery;3210.00;10.40;1641.00;3.41;0
12;industrial_complex;3190.00;10.28;1668.00;2.22;0
12;industrial_complex;3192.00;10.25;1671.00;4.89;0
12;industrial_complex;3221.00;10.40;1673.00;2.73;0
12;industrial_complex;3210.00;10.45;1676.00;4.29;0
12;industrial_complex;3200.00;10.30;1686.00;0.67;0
12;industrial_complex;3204.00;10.30;1686.00;3.34;0
12;arms_factory;3199.00;10.38;1676.00;1.17;0
12;arms_factory;3219.00;10.40;1674.00;2.74;0
12;arms_factory;3211.00;10.50;1675.00;5.40;0
12;arms_factory;3201.00;10.30;1662.00;3.24;0
12;arms_factory;3202.00;10.32;1687.00;3.34;0
12;arms_factory;3196.00;10.30;1683.00;1.18;0
12;dockyard;3185.00;9.50;1684.00;-1.57;0
12;air_base;3220.00;10.40;1675.00;0.23;0
12;naval_base;3187.00;9.50;1674.00;-1.82;1885
12;naval_base;3185.00;9.53;1670.00;-2.36;1885
12;naval_base;3186.00;9.50;1686.00;-1.57;1885
12;bunker;3199.00;10.40;1669.00;4.96;0
12;bunker;3192.00;10.23;1679.00;1.70;0
12;bunker;3187.00;9.90;1665.00;2.90;0
12;bunker;3222.00;10.40;1669.00;0.74;0
12;bunker;3207.00;10.60;1668.00;3.41;0
12;bunker;3203.00;10.20;1661.00;0.14;0
12;bunker;3197.00;10.30;1686.00;1.34;0
12;bunker;3204.00;10.30;1683.00;5.47;0
12;coastal_bunker;3187.00;9.50;1675.00;-1.82;0
12;coastal_bunker;3185.00;9.50;1684.00;-1.57;0
12;coastal_bunker;3182.00;9.60;1667.00;-2.36;0
12;anti_air_building;3192.00;10.25;1671.00;3.91;0
12;anti_air_building;3221.00;10.40;1673.00;5.47;0
12;anti_air_building;3210.00;10.45;1676.00;1.86;0
12;radar_station;3180.00;9.60;1666.00;2.68;0
12;rocket_site;3204.00;10.30;1686.00;0.90;0
12;nuclear_reactor;3199.00;10.38;1676.00;3.92;0
12;synthetic_refinery;3219.00;10.40;1674.00;0.30;0
13;industrial_complex;3205.00;9.70;1722.00;2.73;0
13;industrial_complex;3202.00;9.70;1719.00;4.29;0
13;industrial_complex;3192.00;9.70;1721.00;0.67;0
13;industrial_complex;3208.00;9.70;1720.00;3.34;0
13;industrial_complex;3204.00;9.70;1717.00;1.17;0
13;industrial_complex;3197.00;9.70;1720.00;2.74;0
13;arms_factory;3206.00;9.70;1719.00;5.40;0
13;arms_factory;3197.00;9.70;1721.00;3.24;0
13;arms_factory;3195.00;9.68;1719.00;3.34;0
13;arms_factory;3204.00;9.70;1718.00;1.18;0
13;arms_factory;3187.00;9.68;1721.00;3.85;0
13;arms_factory;3195.00;9.75;1718.00;0.23;0
13;dockyard;3210.00;9.60;1725.00;-3.34;0
13;air_base;3199.00;9.70;1719.00;5.91;0
13;naval_base;3204.00;9.60;1723.00;-2.36;1660
13;naval_base;3188.00;9.55;1722.00;-2.90;1660
13;bunker;3190.00;9.70;1719.00;1.70;0
13;bunker;3204.00;9.70;1720.00;2.90;0
13;coastal_bunker;3207.00;9.50;1727.00;-3.34;0
13;coastal_bunker;3193.00;9.60;1722.00;-2.90;0
13;anti_air_building;3205.00;9.70;1722.00;0.14;0
13;anti_air_building;3194.00;9.70;1719.00;1.34;0
13;anti_air_building;3207.00;9.70;1724.00;5.47;0
13;radar_station;3186.00;9.70;1719.00;4.62;0
13;rocket_site;3194.00;9.73;1718.00;3.41;0
13;nuclear_reactor;3202.00;9.70;1722.00;6.08;0
13;synthetic_refinery;3207.00;9.70;1719.00;3.91;0
14;industrial_complex;2779.00;9.70;1480.00;0.67;0
14;industrial_complex;2764.00;10.38;1479.00;3.34;0
14;industrial_complex;2766.00;10.40;1477.00;1.17;0
14;industrial_complex;2753.00;10.15;1481.00;2.74;0
14;industrial_complex;2772.00;9.82;1482.00;5.40;0
14;industrial_complex;2750.00;9.70;1475.00;3.24;0
14;arms_factory;2771.00;10.03;1478.00;3.34;0
14;arms_factory;2762.00;10.50;1481.00;1.18;0
14;arms_factory;2768.00;10.25;1481.00;3.85;0
14;arms_factory;2761.00;10.18;1475.00;0.23;0
14;arms_factory;2775.00;9.70;1485.00;1.79;0
14;arms_factory;2763.00;10.38;1482.00;5.91;0
14;dockyard;2774.00;9.68;1487.00;-3.14;0
14;air_base;2756.00;10.30;1485.00;4.96;0
14;naval_base;2732.00;9.50;1488.00;-2.68;2381
14;naval_base;2756.00;9.50;1470.00;-0.32;8546
14;naval_base;2760.00;9.57;1491.00;-4.04;2871
14;naval_base;2762.00;9.50;1467.00;-0.69;8546
14;naval_base;2771.00;9.55;1490.00;-3.14;2871
14;naval_base;2738.00;9.55;1479.00;-1.33;4885
14;naval_base;2765.00;9.50;1488.00;-3.14;2871
14;bunker;2757.00;10.00;1487.00;1.85;0
14;bunker;2744.00;9.70;1488.00;3.41;0
14;bunker;2760.00;10.05;1487.00;6.08;0
14;bunker;2745.00;9.73;1481.00;3.91;0
14;bunker;2767.00;10.10;1474.00;5.47;0
14;bunker;2760.00;10.03;1472.00;1.86;0
14;bunker;2773.00;9.88;1479.00;5.98;0
14;bunker;2748.00;9.80;1483.00;0.90;0
14;bunker;2761.00;10.23;1476.00;3.92;0
14;bunker;2771.00;10.13;1480.00;0.30;0
14;coastal_bunker;2733.00;9.50;1488.00;-2.68;0
14;coastal_bunker;2757.00;9.53;1494.00;-4.04;0
14;coastal_bunker;2741.00;9.50;1474.00;-1.33;0
14;coastal_bunker;2758.00;9.50;1470.00;-0.32;0
14;coastal_bunker;2777.00;9.50;1489.00;-3.14;0
14;coastal_bunker;2763.00;9.50;1468.00;-0.69;0
14;coastal_bunker;2769.00;9.53;1490.00;-3.14;0
14;anti_air_building;2754.00;9.70;1474.00;3.48;0
14;anti_air_building;2780.00;9.78;1483.00;6.14;0
14;anti_air_building;2741.00;9.68;1485.00;2.88;0
14;radar_station;2732.00;9.50;1478.00;2.87;0
14;rocket_site;2749.00;9.85;1483.00;1.92;0
14;nuclear_reactor;2770.00;9.68;1470.00;4.59;0
14;synthetic_refinery;2754.00;9.68;1476.00;6.15;0
15;industrial_complex;2794.00;11.10;1498.00;1.17;0
15;industrial_complex;2804.00;10.55;1495.00;2.74;0
15;industrial_complex;2813.00;10.35;1486.00;5.40;0
15;industrial_complex;2811.00;10.48;1494.00;3.24;0
15;industrial_complex;2815.00;9.70;1512.00;3.34;0
15;industrial_complex;2806.00;9.75;1501.00;1.18;0
15;arms_factory;2808.00;10.43;1498.00;3.85;0
15;arms_factory;2819.00;9.75;1508.00;0.23;0
15;arms_factory;2793.00;10.48;1500.00;1.79;0
15;arms_factory;2821.00;9.98;1497.00;5.91;0
15;arms_factory;2822.00;9.98;1495.00;0.84;0
15;arms_factory;2813.00;10.35;1486.00;4.96;0
15;dockyard;2778.00;9.50;1507.00;-1.57;0
15;air_base;2814.00;9.68;1512.00;2.90;0
15;naval_base;2784.00;9.50;1491.00;-2.16;2871
15;naval_base;2781.00;9.55;1510.00;-3.39;2847
15;naval_base;2795.00;9.55;1504.00;-3.39;2847
15;naval_base;2808.00;9.50;1510.00;-1.57;2847
15;naval_base;2787.00;9.57;1505.00;-3.39;2847
15;naval_base;2807.00;9.60;1503.00;-2.90;2847
15;naval_base;2821.00;9.55;1515.00;-2.55;12389
15;bunker;2787.00;10.70;1494.00;6.08;0
15;bunker;2815.00;10.07;1487.00;3.91;0
15;bunker;2784.00;9.70;1505.00;5.47;0
15;bunker;2815.00;9.95;1500.00;1.86;0
15;bunker;2826.00;10.20;1498.00;5.98;0
15;bunker;2827.00;9.88;1504.00;0.90;0
15;bunker;2824.00;9.75;1512.00;3.92;0
15;bunker;2807.00;10.32;1490.00;0.30;0
15;bunker;2789.00;9.82;1502.00;2.97;0
15;bunker;2806.00;10.43;1497.00;5.64;0
15;bunker;2784.00;10.48;1488.00;2.37;0
15;bunker;2797.00;11.40;1491.00;5.03;0
15;bunker;2826.00;9.80;1506.00;1.41;0
15;bunker;2797.00;11.15;1498.00;5.54;0
15;bunker;2815.00;9.68;1510.00;0.81;0
15;coastal_bunker;2778.00;9.50;1506.00;-1.57;0
15;coastal_bunker;2809.00;9.50;1506.00;-1.57;0
15;coastal_bunker;2804.00;9.53;1503.00;-2.90;0
15;coastal_bunker;2819.00;9.53;1515.00;-2.55;0
15;coastal_bunker;2803.00;9.60;1502.00;-3.39;0
15;coastal_bunker;2790.00;9.55;1504.00;-3.39;0
15;coastal_bunker;2784.00;9.60;1490.00;-2.16;0
15;anti_air_building;2796.00;10.88;1499.00;2.53;0
15;anti_air_building;2824.00;9.95;1496.00;0.37;0
15;anti_air_building;2818.00;9.90;1487.00;3.03;0
15;radar_station;2783.00;10.28;1487.00;2.41;0
15;rocket_site;2785.00;10.68;1488.00;2.44;0
15;nuclear_reactor;2825.00;9.75;1512.00;5.10;0
15;synthetic_refinery;2823.00;9.75;1510.00;1.48;0
16;industrial_complex;2851.00;9.80;1498.00;5.40;0
16;industrial_complex;2832.00;9.85;1491.00;3.24;0
16;industrial_complex;2857.00;9.78;1490.00;3.34;0
16;industrial_complex;2846.00;9.70;1496.00;1.18;0
16;industrial_complex;2833.00;9.80;1489.00;3.85;0
16;industrial_complex;2828.00;10.00;1490.00;0.23;0
16;arms_factory;2843.00;9.73;1498.00;1.79;0
16;arms_factory;2838.00;9.80;1486.00;5.91;0
